transformer_id,location,voltage,current,frequency,power_mw,temperature,status,phase,timestamp
TRF-0007,Mecca-Haram,226.8,456.64,60.07,103.57,58.5,NORMAL,C,2026/05/25 00:58:53
TRF-0008,Medina-Central,239.93,134.58,59.9,32.29,35.9,NORMAL,C,2026/05/25 00:58:53
TRF-0009,Abha-City,224.86,137.52,60.07,30.92,41.2,NORMAL,A,2026-05-25 00:58:53
TRF-0010,Tabuk-Center,222.52,351.93,60.16,78.31,59.7,NORMAL,B,05/25/2026 00:58:53
TRF-0001,Riyadh-North,222.44,177.18,60.17,39.41,62.7,NORMAL,B,20260525T005853
TRF-0002,Riyadh-East,229.53,329.85,59.88,75.71,45.0,NORMAL,B,2026-05-25 00:58:53
TRF-0003,Jeddah-Main,229.5,482.14,60.05,110.65,43.5,NORMAL,B,20260525T005853
TRF-0004,Jeddah-Industrial,235.44,219.93,60.19,51.78,36.6,NORMAL,B,20260525T005853
TRF-0005,Dammam-Central,220.63,164.9,60.04,36.38,48.3,NORMAL,C,20260525T005853
TRF-0006,Dammam-Port,233.1,260.59,60.02,60.74,44.2,NORMAL,A,2026/05/25 00:58:53
TRF-0007,Mecca-Haram,231.33,400.65,59.94,92.68,44.3,NORMAL,B,2026-05-25 00:58:53
TRF-0008,Medina-Central,232.83,214.35,60.02,49.91,42.5,NORMAL,A,2026-05-25 00:58:53
TRF-0009,Abha-City,228.62,363.87,60.1,83.19,250.0,OVERHEAT,C,20260525T005853
TRF-0010,Tabuk-Center,223.89,210.07,60.07,47.03,63.1,NORMAL,B,05/25/2026 00:58:53
TRF-0001,Riyadh-North,231.38,203.79,60.06,47.15,51.9,NORMAL,B,25-05-2026 00:58
TRF-0002,Riyadh-East,230.99,188.86,59.92,43.62,49.1,NORMAL,B,05/25/2026 00:58:53
TRF-0003,Jeddah-Main,239.25,104.35,60.08,24.97,40.7,NORMAL,B,20260525T005853
TRF-0003,Jeddah-Main,239.25,104.35,60.08,24.97,40.7,NORMAL,B,20260525T005853
TRF-0004,Jeddah-Industrial,223.15,423.23,59.86,94.44,,NORMAL,B,05/25/2026 00:58:53
TRF-0005,Dammam-Central,233.55,245.49,60.05,57.33,62.0,NORMAL,B,2026/05/25 00:58:53
TRF-0006,Dammam-Port,230.19,339.45,60.08,78.14,51.2,NORMAL,A,05/25/2026 00:58:53
TRF-0007,Mecca-Haram,229.83,188.07,60.13,43.22,52.4,NORMAL,B,2026-05-25 00:58:53
TRF-0008,Medina-Central,227.69,122.82,60.13,27.96,54.2,NORMAL,B,2026/05/25 00:58:53
TRF-0009,Abha-City,239.35,331.46,60.11,79.33,52.0,NORMAL,A,20260525T005853
TRF-0010,Tabuk-Center,223.27,453.77,59.9,101.31,37.2,NORMAL,A,2026/05/25 00:58:53
TRF-0001,Riyadh-North,237.83,268.91,59.89,63.95,48.7,NORMAL,C,05/25/2026 00:58:53
TRF-0002,Riyadh-East,236.2,252.33,59.84,59.6,45.7,NORMAL,A,2026/05/25 00:58:53
TRF-0003,Jeddah-Main,232.18,144.79,60.01,33.62,52.2,NORMAL,C,2026/05/25 00:58:53
TRF-0004,Jeddah-Industrial,229.49,413.88,60.14,94.98,41.9,NORMAL,B,20260525T005853
TRF-0005,Dammam-Central,220.52,405.31,60.16,89.38,47.5,NORMAL,C,2026-05-25 00:58:53
TRF-0006,Dammam-Port,222.49,124.22,59.8,27.64,62.3,NORMAL,B,20260525T005853
TRF-0007,Mecca-Haram,235.82,427.59,59.98,100.83,46.3,NORMAL,A,20260525T005853
TRF-0008,Medina-Central,224.36,349.76,60.16,78.47,41.2,NORMAL,A,2026-05-25 00:58:53
;;;;;
TRF-0009,Abha-City,223.09,427.12,60.08,,41.8,NORMAL,B,2026-05-25 00:58:53
TRF-0010,Tabuk-Center,230.65,299.54,60.18,69.09,45.8,NORMAL,A,2026-05-25 00:58:53
TRF-0001,Riyadh-North,229.78,365.66,60.18,84.02,32.8,NORMAL,B,20260525T005854
TRF-0002,Riyadh-East,227.6,241.39,59.95,54.94,250.0,OVERHEAT,B,2026/05/25 00:58:54
TRF-0003,Jeddah-Main,236.5,343.6,59.87,81.26,46.4,NORMAL,B,20260525T005854
TRF-0004,Jeddah-Industrial,226.96,330.75,59.9,75.07,30.6,NORMAL,B,2026/05/25 00:58:54
TRF-0005,Dammam-Central,225.65,464.84,60.13,104.89,64.8,NORMAL,B,20260525T005854
TRF-0006,Dammam-Port,236.64,304.22,60.18,71.99,57.1,NORMAL,C,25-05-2026 00:58
TRF-0007,Mecca-Haram,236.42,122.02,,28.85,58.6,NORMAL,B,2026-05-25 00:58:54
TRF-0008,Medina-Central,223.9,402.79,59.88,90.18,50.5,NORMAL,A,25-05-2026 00:58
TRF-0009,Abha-City,228.81,388.64,59.83,88.92,37.2,NORMAL,B,2026-05-25 00:58:54
TRF-0010,Tabuk-Center,232.42,366.78,59.84,85.25,53.8,NORMAL,A,2026/05/25 00:58:54
TRF-0001,Riyadh-North,229.74,252.0,59.89,57.89,50.0,NORMAL,C,20260525T005854
TRF-0002,Riyadh-East,238.8,323.0,60.07,77.13,51.6,NORMAL,C,2026-05-25 00:58:54
TRF-0003,Jeddah-Main,228.37,286.14,60.12,65.35,63.8,NORMAL,C,2026-05-25 00:58:54
TRF-0004,Jeddah-Industrial,232.33,301.28,59.83,70.0,46.7,NORMAL,A,2026-05-25 00:58:54
TRF-0005,Dammam-Central,225.8,367.92,60.13,83.08,42.2,NORMAL,B,20260525T005854
TRF-0006,Dammam-Port,223.27,185.36,60.17,41.39,42.1,NORMAL,C,2026/05/25 00:58:54
TRF-0007,Mecca-Haram,223.11,136.72,60.02,30.5,37.9,NORMAL,B,25-05-2026 00:58
TRF-0008,Medina-Central,221.2,172.95,59.83,38.26,40.5,NORMAL,A,2026/05/25 00:58:54
TRF-0009,Abha-City,231.54,347.74,59.89,80.52,43.8,NORMAL,C,05/25/2026 00:58:54
TRF-0010,Tabuk-Center,229.28,378.91,60.2,86.88,39.2,NORMAL,A,2026-05-25 00:58:54
TRF-0001,Riyadh-North,229.26,488.69,59.92,112.04,250.0,OVERHEAT,B,25-05-2026 00:58
TRF-0002,Riyadh-East,234.02,129.94,60.02,30.41,62.3,NORMAL,A,2026/05/25 00:58:54
TRF-0003,Jeddah-Main,221.24,213.52,59.86,47.24,55.4,NORMAL,C,05/25/2026 00:58:54
TRF-0004,Jeddah-Industrial,230.9,239.35,60.14,55.27,52.3,NORMAL,A,2026-05-25 00:58:54
TRF-0005,Dammam-Central,239.44,425.9,59.9,101.98,38.8,NORMAL,A,25-05-2026 00:58
SENSOR_ERROR_0xFFA2
TRF-0006,Dammam-Port,232.23,135.44,59.98,31.45,40.5,NORMAL,C,20260525T005854
TRF-0006,Dammam-Port,232.23,135.44,59.98,31.45,40.5,NORMAL,C,20260525T005854
TRF-0007,Mecca-Haram,235.71,440.8,59.95,103.9,57.0,NORMAL,B,20260525T005854
TRF-0008,Medina-Central,,290.34,60.19,64.54,43.1,NORMAL,A,2026/05/25 00:58:54
TRF-0009,Abha-City,236.18,187.54,59.91,44.29,55.8,NORMAL,A,2026/05/25 00:58:54
TRF-0010,Tabuk-Center,220.96,112.91,60.05,24.95,46.1,NORMAL,A,2026/05/25 00:58:54
TRF-0001,Riyadh-North,226.58,278.49,59.96,63.1,57.4,NORMAL,A,25-05-2026 00:58
TRF-0002,Riyadh-East,235.36,487.01,59.98,114.62,52.6,NORMAL,C,20260525T005854
TRF-0003,Jeddah-Main,225.7,,59.9,31.04,54.2,NORMAL,B,05/25/2026 00:58:54
TRF-0004,Jeddah-Industrial,228.85,356.1,60.09,81.49,48.8,NORMAL,C,2026-05-25 00:58:54
TRF-0005,Dammam-Central,231.27,465.82,60.06,107.73,31.1,NORMAL,A,05/25/2026 00:58:54
TRF-0006,Dammam-Port,223.81,401.5,59.8,89.86,36.2,NORMAL,B,2026/05/25 00:58:54
TRF-0007,Mecca-Haram,227.55,434.65,60.1,98.9,62.9,NORMAL,B,2026-05-25 00:58:54
TRF-0008,Medina-Central,224.12,457.83,59.83,102.61,49.9,NORMAL,C,25-05-2026 00:58
TRF-0009,Abha-City,224.0,254.4,59.82,56.99,47.3,NORMAL,B,2026/05/25 00:58:54
TRF-0010,Tabuk-Center,237.45,101.06,59.89,24.0,38.7,NORMAL,C,20260525T005854
TRF-0001,Riyadh-North,226.9,246.64,60.13,55.96,39.6,NORMAL,B,2026/05/25 00:58:54
TRF-0002,Riyadh-East,223.86,349.77,60.19,78.3,34.3,NORMAL,C,2026/05/25 00:58:54
TRF-0003,Jeddah-Main,233.37,498.59,59.95,116.36,31.6,NORMAL,A,2026/05/25 00:58:54
TRF-0004,Jeddah-Industrial,233.42,343.33,59.87,80.14,44.9,NORMAL,C,25-05-2026 00:58
TRF-0005,Dammam-Central,224.22,469.64,60.16,105.3,48.4,NORMAL,B,05/25/2026 00:58:54
TRF-0006,Dammam-Port,221.91,188.34,59.95,41.79,58.6,NORMAL,B,25-05-2026 00:58
TRF-0007,Mecca-Haram,221.77,115.58,59.92,25.63,32.2,NORMAL,B,05/25/2026 00:58:54
TRF-0008,Medina-Central,220.39,282.16,60.11,62.19,53.0,NORMAL,A,25-05-2026 00:58
TRF-0009,Abha-City,235.84,180.49,60.14,42.57,44.1,NORMAL,B,2026-05-25 00:58:54
TRF-0010,Tabuk-Center,238.42,419.13,60.15,99.93,41.1,NORMAL,B,2026/05/25 00:58:54
TRF-0001,Riyadh-North,220.94,323.4,60.15,71.45,37.2,NORMAL,A,05/25/2026 00:58:54
TRF-0002,Riyadh-East,226.34,186.81,60.06,42.28,37.0,NORMAL,C,20260525T005854
TRF-0003,Jeddah-Main,227.93,202.85,60.17,46.24,45.7,NORMAL,A,25-05-2026 00:58
TRF-0004,Jeddah-Industrial,222.36,320.22,60.0,71.2,47.8,NORMAL,B,2026/05/25 00:58:54
TRF-0005,Dammam-Central,220.58,391.31,60.02,86.32,64.0,NORMAL,B,2026/05/25 00:58:54
TRF-0006,Dammam-Port,239.79,392.2,60.05,94.05,53.8,NORMAL,B,25-05-2026 00:58
TRF-0007,Mecca-Haram,237.38,437.24,60.15,103.79,48.9,NORMAL,C,20260525T005854
TRF-0008,Medina-Central,221.58,207.11,60.08,45.89,50.0,NORMAL,C,2026-05-25 00:58:54
TRF-0009,Abha-City,233.86,238.18,60.15,55.7,43.4,NORMAL,B,05/25/2026 00:58:54
TRF-0010,Tabuk-Center,229.45,336.87,60.03,77.29,31.1,NORMAL,C,2026/05/25 00:58:54
TRF-0001,Riyadh-North,229.11,395.72,60.06,90.66,53.8,NORMAL,C,05/25/2026 00:58:54
TRF-0002,Riyadh-East,228.79,292.04,59.9,66.82,62.2,NORMAL,C,20260525T005854
TRF-0003,Jeddah-Main,234.53,369.77,59.94,86.72,52.3,NORMAL,B,05/25/2026 00:58:54
TRF-0004,Jeddah-Industrial,227.43,449.53,60.05,102.24,38.8,NORMAL,C,25-05-2026 00:58
TRF-0005,Dammam-Central,229.21,109.03,59.9,24.99,53.5,NORMAL,B,2026/05/25 00:58:54
TRF-0006,Dammam-Port,239.3,167.34,59.81,40.04,33.8,NORMAL,C,2026/05/25 00:58:54
TRF-0007,Mecca-Haram,227.51,219.89,59.84,50.03,56.0,NORMAL,B,20260525T005854
TRF-0008,Medina-Central,224.81,178.18,59.92,40.06,43.5,NORMAL,C,20260525T005854
TRF-0009,Abha-City,232.18,110.1,60.1,25.56,58.8,NORMAL,A,25-05-2026 00:58
TRF-0010,Tabuk-Center,222.32,470.48,60.16,104.6,63.0,NORMAL,C,20260525T005854
TRF-0001,Riyadh-North,236.5,169.94,59.93,40.19,57.6,NORMAL,C,05/25/2026 00:58:54
TRF-0002,Riyadh-East,221.55,187.4,59.97,41.52,48.6,NORMAL,C,20260525T005854
TRF-0003,Jeddah-Main,223.55,315.49,59.89,70.53,62.0,NORMAL,B,05/25/2026 00:58:54
TRF-0004,Jeddah-Industrial,228.06,422.71,60.15,96.4,61.3,NORMAL,A,2026-05-25 00:58:54
TRF-0005,Dammam-Central,236.42,392.62,59.95,92.82,35.4,NORMAL,B,05/25/2026 00:58:54
TRF-0006,Dammam-Port,,375.63,59.86,88.04,57.8,NORMAL,A,2026-05-25 00:58:54
TRF-0007,Mecca-Haram,225.03,451.84,60.18,101.68,50.6,NORMAL,A,2026/05/25 00:58:54
TRF-0008,Medina-Central,238.41,204.74,59.99,48.81,43.3,NORMAL,B,05/25/2026 00:58:54
TRF-0009,Abha-City,222.12,399.17,59.86,88.66,57.0,NORMAL,A,2026/05/25 00:58:54
TRF-0010,Tabuk-Center,233.99,151.15,60.02,35.37,58.0,NORMAL,C,2026/05/25 00:58:54
TRF-0001,Riyadh-North,223.94,414.24,60.09,92.76,49.5,NORMAL,A,2026-05-25 00:58:54
TRF-0002,Riyadh-East,221.58,366.69,60.05,81.25,49.9,NORMAL,B,2026-05-25 00:58:54
TRF-0003,Jeddah-Main,233.68,137.66,59.86,32.17,34.4,NORMAL,A,20260525T005854
TRF-0004,Jeddah-Industrial,225.01,272.11,60.11,61.23,36.7,NORMAL,B,2026/05/25 00:58:54
TRF-0005,Dammam-Central,233.14,383.47,59.89,89.4,37.8,NORMAL,C,2026-05-25 00:58:54
TRF-0006,Dammam-Port,238.43,399.48,60.12,95.25,57.7,NORMAL,B,2026-05-25 00:58:54
TRF-0007,Mecca-Haram,233.16,451.02,60.09,105.16,38.3,NORMAL,B,2026/05/25 00:58:54
TRF-0008,Medina-Central,220.14,288.29,60.18,63.46,47.5,NORMAL,C,25-05-2026 00:58
TRF-0009,Abha-City,237.65,148.91,59.92,35.39,64.4,NORMAL,C,05/25/2026 00:58:54
TRF-0010,Tabuk-Center,230.53,365.2,60.13,84.19,40.5,NORMAL,B,20260525T005854
TRF-0010,Tabuk-Center,230.53,365.2,60.13,84.19,40.5,NORMAL,B,20260525T005854
TRF-0001,Riyadh-North,232.75,266.61,59.82,62.05,31.7,NORMAL,C,25-05-2026 00:58
TRF-0002,Riyadh-East,226.12,345.26,59.81,78.07,64.5,NORMAL,C,05/25/2026 00:58:54
TRF-0003,Jeddah-Main,220.16,1136.89,59.81,242.0,111.7,OVERLOAD,C,20260525T005854
TRF-0004,Jeddah-Industrial,225.21,354.62,59.82,79.86,36.9,NORMAL,C,2026/05/25 00:58:54
TRF-0005,Dammam-Central,235.97,409.9,60.11,96.72,60.9,NORMAL,B,25-05-2026 00:58
TRF-0006,Dammam-Port,234.93,386.5,60.15,90.8,56.7,NORMAL,A,05/25/2026 00:58:54
TRF-0007,Mecca-Haram,239.82,494.04,59.8,118.48,63.9,NORMAL,A,25-05-2026 00:58
TRF-0008,Medina-Central,226.31,240.68,60.03,54.47,30.9,NORMAL,C,05/25/2026 00:58:54
TRF-0009,Abha-City,222.39,291.89,60.03,64.91,61.4,NORMAL,A,25-05-2026 00:58
TRF-0010,Tabuk-Center,229.31,190.09,60.0,43.59,54.5,NORMAL,A,2026-05-25 00:58:54
TRF-0001,Riyadh-North,228.84,440.38,59.81,100.78,57.1,NORMAL,A,2026-05-25 00:58:54
TRF-0002,Riyadh-East,225.77,431.84,60.05,97.5,53.1,NORMAL,C,2026/05/25 00:58:54
TRF-0003,Jeddah-Main,227.79,326.42,59.89,74.36,43.1,NORMAL,A,25-05-2026 00:58
TRF-0004,Jeddah-Industrial,224.89,442.66,60.11,99.55,53.8,NORMAL,C,2026/05/25 00:58:54
TRF-0005,Dammam-Central,220.84,935.42,59.87,234.75,98.2,OVERLOAD,C,05/25/2026 00:58:54
TRF-0006,Dammam-Port,224.33,445.84,59.81,100.02,35.1,NORMAL,A,2026-05-25 00:58:54
TRF-0007,Mecca-Haram,234.25,269.2,60.08,63.06,42.3,NORMAL,A,2026/05/25 00:58:54
TRF-0008,Medina-Central,229.31,494.11,59.94,113.3,60.7,NORMAL,C,2026-05-25 00:58:54
TRF-0009,Abha-City,232.39,219.67,60.18,51.05,56.2,NORMAL,C,05/25/2026 00:58:54
TRF-0010,Tabuk-Center,223.08,451.43,59.93,100.71,55.8,NORMAL,B,05/25/2026 00:58:54
TRF-0001,Riyadh-North,239.59,363.29,59.84,87.04,39.2,NORMAL,A,2026/05/25 00:58:54
TRF-0002,Riyadh-East,235.75,289.71,60.13,68.3,50.7,NORMAL,C,20260525T005854
TRF-0003,Jeddah-Main,233.93,390.15,59.83,91.27,61.6,NORMAL,A,2026-05-25 00:58:54
TRF-0004,Jeddah-Industrial,227.8,321.12,59.89,73.15,54.2,NORMAL,A,25-05-2026 00:58
TRF-0005,Dammam-Central,230.15,217.61,59.84,50.08,33.1,NORMAL,B,25-05-2026 00:58
TRF-0006,Dammam-Port,234.41,257.69,59.97,60.41,49.8,NORMAL,C,25-05-2026 00:58
TRF-0007,Mecca-Haram,220.02,107.33,60.17,23.61,32.4,NORMAL,C,2026/05/25 00:58:54
TRF-0008,Medina-Central,236.17,373.65,59.99,88.24,55.2,NORMAL,C,2026-05-25 00:58:54
TRF-0009,Abha-City,223.45,244.37,60.06,54.6,52.3,NORMAL,B,2026/05/25 00:58:54
TRF-0010,Tabuk-Center,222.41,339.15,59.84,75.43,37.8,NORMAL,A,2026/05/25 00:58:54
TRF-0001,Riyadh-North,227.14,102.53,59.82,23.29,45.6,NORMAL,C,05/25/2026 00:58:54
TRF-0002,Riyadh-East,237.21,399.44,59.81,94.75,51.8,NORMAL,B,20260525T005854

TRF-0003,Jeddah-Main,233.05,211.99,59.91,49.4,47.3,NORMAL,C,25-05-2026 00:58
TRF-0004,Jeddah-Industrial,229.98,382.78,60.0,,58.3,NORMAL,A,2026-05-25 00:58:54
TRF-0005,Dammam-Central,236.61,411.17,60.16,97.29,54.7,NORMAL,C,2026/05/25 00:58:54
TRF-0006,Dammam-Port,226.1,258.58,60.02,58.46,36.8,NORMAL,A,05/25/2026 00:58:54
TRF-0007,Mecca-Haram,231.25,165.67,60.0,38.31,40.2,NORMAL,C,2026-05-25 00:58:54
TRF-0007,Mecca-Haram,231.25,165.67,60.0,38.31,40.2,NORMAL,C,2026-05-25 00:58:54
TRF-0008,Medina-Central,227.92,231.18,60.07,52.69,33.4,NORMAL,B,2026/05/25 00:58:54
TRF-0009,Abha-City,230.01,229.17,59.95,52.71,36.3,NORMAL,B,2026-05-25 00:58:54
TRF-0010,Tabuk-Center,237.22,279.78,60.19,66.37,32.6,NORMAL,A,2026-05-25 00:58:54
TRF-0001,Riyadh-North,226.95,359.16,59.86,81.51,62.7,NORMAL,A,2026/05/25 00:58:54
TRF-0002,Riyadh-East,225.41,153.61,59.82,34.63,40.5,NORMAL,C,25-05-2026 00:58
TRF-0003,Jeddah-Main,230.05,220.68,60.08,50.77,33.4,NORMAL,A,20260525T005854
TRF-0004,Jeddah-Industrial,220.37,203.11,59.87,44.76,60.4,NORMAL,B,05/25/2026 00:58:54
TRF-0005,Dammam-Central,230.86,228.71,59.83,52.8,59.6,NORMAL,B,05/25/2026 00:58:54
TRF-0006,Dammam-Port,222.52,312.59,59.94,69.56,38.2,NORMAL,C,20260525T005854
TRF-0007,Mecca-Haram,235.46,205.65,59.86,48.42,34.6,NORMAL,B,2026/05/25 00:58:54
TRF-0008,Medina-Central,231.5,233.89,60.16,54.15,56.0,NORMAL,B,2026/05/25 00:58:54
TRF-0008,Medina-Central,231.5,233.89,60.16,54.15,56.0,NORMAL,B,2026/05/25 00:58:54
TRF-0009,Abha-City,221.38,345.58,60.09,76.5,46.2,NORMAL,B,25-05-2026 00:58
TRF-0010,Tabuk-Center,227.84,283.51,60.02,64.59,62.5,NORMAL,A,20260525T005854
TRF-0001,Riyadh-North,235.83,118.36,59.86,27.91,35.0,NORMAL,B,20260525T005854
TRF-0002,Riyadh-East,225.49,229.24,59.8,51.69,53.2,NORMAL,A,25-05-2026 00:58
TRF-0003,Jeddah-Main,228.27,149.25,59.91,34.07,35.6,NORMAL,A,20260525T005854
TRF-0004,Jeddah-Industrial,228.58,397.74,60.02,90.92,32.4,NORMAL,A,25-05-2026 00:58
TRF-0005,Dammam-Central,224.44,365.97,59.84,82.14,31.5,NORMAL,C,20260525T005854
TRF-0006,Dammam-Port,224.6,149.45,60.06,33.57,50.2,NORMAL,A,05/25/2026 00:58:54
TRF-0007,Mecca-Haram,238.4,205.93,59.81,49.09,62.0,NORMAL,B,2026-05-25 00:58:54
TRF-0008,Medina-Central,222.79,468.56,60.11,104.39,41.2,NORMAL,B,2026-05-25 00:58:54
TRF-0009,Abha-City,229.53,336.42,60.09,77.22,55.5,NORMAL,C,2026-05-25 00:58:54
TRF-0010,Tabuk-Center,225.82,106.18,60.16,23.98,50.1,NORMAL,C,20260525T005854
TRF-0001,Riyadh-North,237.46,274.26,60.19,65.13,50.6,NORMAL,C,2026-05-25 00:58:54
TRF-0002,Riyadh-East,229.05,280.9,59.89,64.34,50.1,NORMAL,A,20260525T005854
TRF-0003,Jeddah-Main,238.6,227.29,59.89,54.23,40.5,NORMAL,A,2026-05-25 00:58:54
TRF-0004,Jeddah-Industrial,228.05,219.35,60.2,50.02,60.0,NORMAL,A,2026-05-25 00:58:54
TRF-0005,Dammam-Central,220.01,483.04,60.17,106.27,59.2,NORMAL,B,2026-05-25 00:58:54
TRF-0006,Dammam-Port,230.52,157.27,60.03,36.25,34.8,NORMAL,A,2026/05/25 00:58:54
TRF-0007,Mecca-Haram,231.77,385.46,59.81,89.34,61.6,NORMAL,C,20260525T005854
TRF-0008,Medina-Central,239.1,372.67,60.1,89.11,44.7,NORMAL,B,05/25/2026 00:58:54
TRF-0009,Abha-City,221.33,273.61,59.96,60.56,36.6,NORMAL,B,20260525T005854
TRF-0010,Tabuk-Center,222.41,446.69,60.12,99.35,49.5,NORMAL,A,20260525T005854
TRF-0001,Riyadh-North,234.61,138.91,59.83,32.59,32.6,NORMAL,A,25-05-2026 00:58
TRF-0002,Riyadh-East,230.0,401.92,,92.44,55.6,NORMAL,C,05/25/2026 00:58:54
TRF-0003,Jeddah-Main,237.16,120.96,60.17,28.69,33.3,NORMAL,B,2026-05-25 00:58:54
TRF-0004,Jeddah-Industrial,224.07,429.84,59.82,96.31,60.1,NORMAL,A,25-05-2026 00:58
TRF-0005,Dammam-Central,223.81,196.04,60.19,43.88,56.7,NORMAL,A,25-05-2026 00:58
TRF-0006,Dammam-Port,226.92,295.81,60.05,67.13,31.0,NORMAL,A,2026-05-25 00:58:54
TRF-0007,Mecca-Haram,221.92,416.29,59.97,92.38,41.0,NORMAL,C,05/25/2026 00:58:54
TRF-0008,Medina-Central,228.79,491.75,59.9,112.51,44.3,NORMAL,C,05/25/2026 00:58:54
TRF-0009,Abha-City,238.27,351.56,59.89,83.77,43.2,NORMAL,B,2026-05-25 00:58:54
TRF-0010,Tabuk-Center,238.99,185.42,60.08,44.31,43.3,NORMAL,C,2026/05/25 00:58:54
TRF-0001,Riyadh-North,220.14,256.39,59.92,56.44,40.6,NORMAL,C,20260525T005854
TRF-0002,Riyadh-East,231.72,499.48,59.82,115.74,60.8,NORMAL,A,20260525T005854
TRF-0003,Jeddah-Main,233.47,469.91,59.83,109.71,49.0,NORMAL,A,2026-05-25 00:58:54
TRF-0004,Jeddah-Industrial,235.23,435.07,59.89,102.34,54.8,NORMAL,B,2026-05-25 00:58:54
TRF-0005,Dammam-Central,236.84,451.88,59.9,107.02,33.5,NORMAL,A,05/25/2026 00:58:54
TRF-0006,Dammam-Port,221.03,448.39,60.15,99.11,48.2,NORMAL,A,2026/05/25 00:58:54
TRF-0007,Mecca-Haram,221.4,250.68,60.1,55.5,35.9,NORMAL,A,25-05-2026 00:58
TRF-0008,Medina-Central,221.05,483.23,59.8,106.82,31.1,NORMAL,A,2026/05/25 00:58:54
TRF-0009,Abha-City,223.22,246.88,59.99,55.11,32.6,NORMAL,A,20260525T005854
TRF-0010,Tabuk-Center,224.96,455.98,59.87,102.58,57.2,NORMAL,C,20260525T005854
TRF-0001,Riyadh-North,238.33,143.53,59.93,34.21,55.0,NORMAL,A,05/25/2026 00:58:54
TRF-0002,Riyadh-East,222.22,338.47,60.13,75.21,63.4,NORMAL,B,25-05-2026 00:58
TRF-0003,Jeddah-Main,237.23,274.29,59.89,65.07,49.5,NORMAL,B,2026/05/25 00:58:54
TRF-0004,Jeddah-Industrial,226.95,256.64,60.05,58.24,39.9,NORMAL,A,2026/05/25 00:58:54
TRF-0005,Dammam-Central,237.11,426.93,60.09,101.23,37.0,NORMAL,B,2026-05-25 00:58:54
TRF-0006,Dammam-Port,235.52,427.4,60.17,100.66,33.4,NORMAL,B,25-05-2026 00:58
TRF-0007,Mecca-Haram,-230,334.8,60.19,79.01,42.0,NORMAL,B,2026/05/25 00:58:54
TRF-0008,Medina-Central,233.43,449.44,60.15,104.91,51.7,NORMAL,C,25-05-2026 00:58
TRF-0009,Abha-City,221.14,425.03,59.96,93.99,40.9,NORMAL,C,2026-05-25 00:58:54
TRF-0010,Tabuk-Center,232.92,434.54,59.96,101.21,64.8,NORMAL,C,05/25/2026 00:58:54
TRF-0001,Riyadh-North,238.69,373.38,60.13,89.12,59.0,NORMAL,C,05/25/2026 00:58:54
TRF-0002,Riyadh-East,225.35,282.06,51.97,63.56,40.2,FREQ_DRIFT,C,2026-05-25 00:58:54
TRF-0003,Jeddah-Main,235.57,423.4,59.91,99.74,31.6,NORMAL,B,25-05-2026 00:58
TRF-0004,Jeddah-Industrial,227.0,145.09,59.92,32.94,51.6,NORMAL,B,2026-05-25 00:58:54
TRF-0005,Dammam-Central,220.81,102.5,59.85,22.63,63.4,NORMAL,B,2026-05-25 00:58:54
TRF-0006,Dammam-Port,229.6,402.93,59.93,92.51,46.2,NORMAL,C,25-05-2026 00:58
TRF-0007,Mecca-Haram,224.84,201.21,60.0,45.24,64.9,NORMAL,C,20260525T005854
TRF-0008,Medina-Central,235.08,338.18,60.03,79.5,47.2,NORMAL,B,2026/05/25 00:58:54
TRF-0009,Abha-City,220.01,289.14,60.13,63.61,58.8,NORMAL,B,25-05-2026 00:58
TRF-0010,Tabuk-Center,-230,472.67,60.2,105.82,63.3,NORMAL,B,2026-05-25 00:58:54
TRF-0001,Riyadh-North,232.25,390.49,59.99,90.69,40.7,NORMAL,B,2026-05-25 00:58:55
TRF-0002,Riyadh-East,228.71,215.06,60.06,49.19,58.6,NORMAL,A,05/25/2026 00:58:55
TRF-0003,Jeddah-Main,231.44,420.75,60.2,97.38,44.2,NORMAL,A,2026-05-25 00:58:55
TRF-0004,Jeddah-Industrial,226.14,0.0,60.19,0.0,30.8,OUTAGE,A,2026/05/25 00:58:55
TRF-0005,Dammam-Central,224.75,443.64,60.14,99.71,49.5,NORMAL,B,25-05-2026 00:58
TRF-0006,Dammam-Port,226.01,401.08,60.08,90.65,31.0,NORMAL,C,05/25/2026 00:58:55
TRF-0007,Mecca-Haram,238.95,0.0,60.11,0.0,52.3,OUTAGE,A,25-05-2026 00:58
TRF-0008,Medina-Central,221.93,124.81,60.19,27.7,44.7,NORMAL,B,25-05-2026 00:58
TRF-0009,Abha-City,225.53,486.06,60.19,109.62,54.2,NORMAL,C,05/25/2026 00:58:55
TRF-0010,Tabuk-Center,230.51,477.15,60.12,109.99,62.2,NORMAL,C,05/25/2026 00:58:55
TRF-0001,Riyadh-North,226.29,148.86,59.85,33.69,61.9,NORMAL,C,25-05-2026 00:58
TRF-0002,Riyadh-East,237.03,438.91,60.14,104.03,39.8,NORMAL,A,05/25/2026 00:58:55
TRF-0003,Jeddah-Main,237.02,,60.03,112.49,44.2,NORMAL,C,25-05-2026 00:58
TRF-0004,Jeddah-Industrial,-230,170.39,60.02,38.3,33.3,NORMAL,C,2026-05-25 00:58:55
TRF-0005,Dammam-Central,236.45,301.62,60.17,71.32,41.3,NORMAL,A,20260525T005855
